Voltage,Current,Temperature,Elapsed Time,Cycle,WhAccu,SOC,Source_File,Charging_Session
4.19979,1.12126,24.29162,3180.0,0.0,9.50539,93.33251769239884,551_Charge7.csv,892
4.19979,1.03186,24.39678,3240.0,0.0,9.5808,94.01918540410549,551_Charge7.csv,892
4.19979,0.94758,24.39678,3300.0,0.0,9.65004,94.64965035767128,551_Charge7.csv,892
4.19979,0.86329,24.18646,3360.0,0.0,9.71329,95.22544187984845,551_Charge7.csv,892
4.19979,0.779,24.29162,3420.0,0.0,9.77066,95.747324634013,551_Charge7.csv,892
4.19979,0.70238,24.0813,3480.0,0.0,9.82244,96.21873960535724,551_Charge7.csv,892
4.19979,0.62831,24.18646,3540.0,0.0,9.86893,96.64198078400936,551_Charge7.csv,892
4.19979,0.55935,24.0813,3600.0,0.0,9.91052,97.02087148684969,551_Charge7.csv,892
4.19979,0.49805,24.0813,3660.0,0.0,9.94758,97.35808803569448,551_Charge7.csv,892
4.19979,0.44697,23.97615,3720.0,0.0,9.98055,97.6582184108001,551_Charge7.csv,892
4.19979,0.39589,23.97615,3780.0,0.0,10.00987,97.92508592904689,551_Charge7.csv,892
4.19979,0.34991,23.97615,3840.0,0.0,10.03591,98.16213157562711,551_Charge7.csv,892
4.19979,0.3116,24.0813,3900.0,0.0,10.05903,98.3727963357331,551_Charge7.csv,892
4.19979,0.27584,23.97615,3960.0,0.0,10.07961,98.56013886286908,551_Charge7.csv,892
4.19979,0.24775,23.97615,4020.0,0.0,10.0979,98.72645314716328,551_Charge7.csv,892
4.19979,0.21965,23.97615,4080.0,0.0,10.11417,98.87479784211996,551_Charge7.csv,892
4.19979,0.19667,23.97615,4140.0,0.0,10.1287,99.00708460617923,551_Charge7.csv,892
4.19979,0.17623,23.97615,4200.0,0.0,10.1417,99.12522509778132,551_Charge7.csv,892
4.19979,0.15836,23.87099,4260.0,0.0,10.15337,99.2315133070544,551_Charge7.csv,892
4.19979,0.14303,23.87099,4320.0,0.0,10.16389,99.32747856075058,551_Charge7.csv,892
4.19979,0.13026,23.97615,4380.0,0.0,10.17337,99.41350319055792,551_Charge7.csv,892
4.19979,0.11749,24.0813,4440.0,0.0,10.18193,99.4914988549166,551_Charge7.csv,892
4.19979,0.10472,23.97615,4500.0,0.0,10.18971,99.56223021720264,551_Charge7.csv,892
4.19979,0.09706,23.87099,4560.0,0.0,10.19681,99.62684427248016,551_Charge7.csv,892
4.19979,0.08684,23.87099,4620.0,0.0,10.20332,99.6861056841252,551_Charge7.csv,892
4.19979,0.08173,23.97615,4680.0,0.0,10.20926,99.74039678382584,551_Charge7.csv,892
4.19979,0.07407,23.97615,4740.0,0.0,10.21471,99.79009990327008,551_Charge7.csv,892
4.19979,0.06896,23.97615,4800.0,0.0,10.21973,99.83559737414596,551_Charge7.csv,892
4.19979,0.06385,23.76583,4860.0,0.0,10.22436,99.87765385982956,551_Charge7.csv,892
4.19979,0.05874,23.87099,4920.0,0.0,10.22864,99.91665169200888,551_Charge7.csv,892
4.19979,0.05364,24.0813,4980.0,0.0,10.23265,99.95335553406002,551_Charge7.csv,892
4.19979,0.05108,23.97615,5040.0,0.0,10.23636,99.9870007226069,551_Charge7.csv,892
4.19979,0.04853,23.97615,5063.0,0.0,10.23778,100.0,551_Charge7.csv,892
3.48153,2.99853,23.66067,0.0,0.0,0.17066,1.9116977696859352,551_Charge8.csv,896
3.5348,2.99853,23.87099,60.0,0.0,0.34631,3.8233955393718704,551_Charge8.csv,896
3.55806,2.99853,24.0813,120.0,0.0,0.52357,5.735093309057806,551_Charge8.csv,896
3.58149,2.99853,24.29162,180.0,0.0,0.702,7.646791078743741,551_Charge8.csv,896
3.60307,2.99853,24.29162,240.0,0.0,0.88156,9.558871340980634,551_Charge8.csv,896
3.62279,3.00108,24.29162,300.0,0.0,1.06213,11.470569110666569,551_Charge8.csv,896
3.64116,2.99853,24.50194,360.0,0.0,1.24369,13.382266880352503,551_Charge8.csv,896
3.65852,2.99853,24.50194,420.0,0.0,1.42612,15.293964650038438,551_Charge8.csv,896
3.67353,2.99853,24.6071,480.0,0.0,1.60935,17.205662419724376,551_Charge8.csv,896
3.68634,2.99853,24.50194,540.0,0.0,1.79329,19.11736018941031,551_Charge8.csv,896
3.6978,2.99853,24.6071,600.0,0.0,1.97782,21.02905795909625,551_Charge8.csv,896
3.70943,2.99853,24.6071,660.0,0.0,2.16291,22.940755728782182,551_Charge8.csv,896
3.72174,2.99853,24.6071,720.0,0.0,2.34861,24.85245349846812,551_Charge8.csv,896
3.73438,2.99853,24.6071,780.0,0.0,2.53494,26.76415126815405,551_Charge8.csv,896
3.74719,3.00108,24.6071,840.0,0.0,2.72192,28.67584903783999,551_Charge8.csv,896
3.75983,3.00108,24.6071,900.0,0.0,2.90953,30.58792930007688,551_Charge8.csv,896
3.77214,2.99853,24.71226,960.0,0.0,3.09778,32.50000956231377,551_Charge8.csv,896
3.78461,3.00108,24.71226,1020.0,0.0,3.28664,34.41170733199971,551_Charge8.csv,896
3.79793,2.99853,24.71226,1080.0,0.0,3.47612,36.32340510168565,551_Charge8.csv,896
3.81209,2.99853,24.71226,1140.0,0.0,3.66631,38.23510287137158,551_Charge8.csv,896
3.82743,2.99853,24.81741,1200.0,0.0,3.85725,40.14718313360847,551_Charge8.csv,896
3.84378,3.00108,24.71226,1260.0,0.0,4.04895,42.0588809032944,551_Charge8.csv,896
3.86114,2.99853,24.71226,1320.0,0.0,4.2415,43.9709611655313,551_Charge8.csv,896
3.87934,2.99853,24.81741,1380.0,0.0,4.43495,45.88265893521724,551_Charge8.csv,896
3.89772,2.99853,24.92257,1440.0,0.0,4.6293,47.794356704903166,551_Charge8.csv,896
3.91626,2.99853,24.81741,1500.0,0.0,4.8246,49.706436967140064,551_Charge8.csv,896
3.93463,2.99853,24.92257,1560.0,0.0,5.0208,51.61813473682601,551_Charge8.csv,896
3.9525,2.99853,24.92257,1620.0,0.0,5.21791,53.52983250651193,551_Charge8.csv,896
3.9702,2.99853,24.92257,1680.0,0.0,5.4159,55.44153027619787,551_Charge8.csv,896
3.98723,2.99853,24.92257,1740.0,0.0,5.61475,57.35322804588381,551_Charge8.csv,896
4.00391,2.99853,24.92257,1800.0,0.0,5.81445,59.26492581556973,551_Charge8.csv,896
4.02026,2.99853,24.92257,1860.0,0.0,6.01498,61.17662358525568,551_Charge8.csv,896
4.03661,2.99853,24.92257,1920.0,0.0,6.21633,63.08832135494161,551_Charge8.csv,896
4.0533,2.99853,24.92257,1980.0,0.0,6.41849,65.00001912462754,551_Charge8.csv,896
4.0705,3.00108,24.92257,2040.0,0.0,6.62152,66.91171689431349,551_Charge8.csv,896
4.08887,2.99853,25.02773,2100.0,0.0,6.82543,68.82379715655037,551_Charge8.csv,896
4.10842,2.99853,25.02773,2160.0,0.0,7.03028,70.73549492623631,551_Charge8.csv,896
4.12899,2.99853,24.92257,2220.0,0.0,7.23616,72.6475751884732,551_Charge8.csv,896
4.1504,2.99853,24.92257,2280.0,0.0,7.44305,74.55889046560819,551_Charge8.csv,896
4.17197,2.99853,24.92257,2340.0,0.0,7.65102,76.47058823529413,551_Charge8.csv,896
4.19271,2.99853,25.02773,2400.0,0.0,7.86007,78.38228600498005,551_Charge8.csv,896
4.19995,2.65883,24.92257,2460.0,0.0,8.06121,80.21480781661778,551_Charge8.csv,896
4.19995,2.36511,24.81741,2520.0,0.0,8.23644,81.81056673921276,551_Charge8.csv,896
4.19979,2.15823,24.92257,2580.0,0.0,8.39442,83.24950371591513,551_Charge8.csv,896
4.19979,1.99987,24.81741,2640.0,0.0,8.5398,84.57331043477929,551_Charge8.csv,896
4.19979,1.87217,24.6071,2700.0,0.0,8.67521,85.80684891161745,551_Charge8.csv,896
4.19979,1.75978,24.6071,2760.0,0.0,8.80223,86.96350638571315,551_Charge8.csv,896
4.19979,1.65762,24.6071,2820.0,0.0,8.92185,88.0528451708403,551_Charge8.csv,896
4.19979,1.56312,24.50194,2880.0,0.0,9.03466,89.08022016271232,551_Charge8.csv,896
4.19979,1.47372,24.39678,2940.0,0.0,9.14093,90.04830880918594,551_Charge8.csv,896
4.19979,1.38688,24.39678,3000.0,0.0,9.24089,90.95864108046496,551_Charge8.csv,896
4.19979,1.29494,24.50194,3060.0,0.0,9.33469,91.81274694675322,551_Charge8.csv,896
4.19979,1.2081,24.39678,3120.0,0.0,9.42239,92.61177388570356,551_Charge8.csv,896
4.19979,1.1187,24.18646,3180.0,0.0,9.50385,93.3534269420103,551_Charge8.csv,896
4.19979,1.02931,24.18646,3240.0,0.0,9.57907,94.03847110077533,551_Charge8.csv,896
4.19979,0.94502,24.29162,3300.0,0.0,9.6481,94.66728885454955,551_Charge8.csv,896
4.19979,0.85818,24.29162,3360.0,0.0,9.71115,95.24141017353686,551_Charge8.csv,896
4.19979,0.77645,24.0813,3420.0,0.0,9.7684,95.76274752049204,551_Charge8.csv,896
4.19979,0.69727,23.97615,3480.0,0.0,9.82005,96.23321335816983,551_Charge8.csv,896
4.19979,0.62576,23.97615,3540.0,0.0,9.86635,96.65510264187604,551_Charge8.csv,896
4.19979,0.5619,24.18646,3600.0,0.0,9.90779,97.03224029712024,551_Charge8.csv,896
4.19979,0.50061,24.0813,3660.0,0.0,9.94476,97.36921623451384,551_Charge8.csv,896
4.19979,0.44186,23.97615,3720.0,0.0,9.97772,97.66909039446456,551_Charge8.csv,896
4.19979,0.39333,23.76583,3780.0,0.0,10.00697,97.935687702482,551_Charge8.csv,896
4.19979,0.34736,23.97615,3840.0,0.0,10.0329,98.1716856064228,551_Charge8.csv,896
4.19979,0.30905,24.0813,3900.0,0.0,10.05592,98.38129152434756,551_Charge8.csv,896
4.19979,0.27584,24.0813,3960.0,0.0,10.0764,98.56794788921486,551_Charge8.csv,896
4.19979,0.24519,23.97615,4020.0,0.0,10.09465,98.7343321488814,551_Charge8.csv,896
4.19979,0.21965,23.87099,4080.0,0.0,10.11092,98.88235676610198,551_Charge8.csv,896
4.19979,0.19411,23.66067,4140.0,0.0,10.12542,99.01431669618232,551_Charge8.csv,896
4.19979,0.17368,23.76583,4200.0,0.0,10.13836,99.13212440187728,551_Charge8.csv,896
4.19979,0.1558,23.87099,4260.0,0.0,10.14998,99.23807483849252,551_Charge8.csv,896
4.19979,0.14048,23.97615,4320.0,0.0,10.16044,99.33331548368096,551_Charge8.csv,896
4.19979,0.12771,23.87099,4380.0,0.0,10.16986,99.41937630764642,551_Charge8.csv,896
4.19979,0.11494,23.87099,4440.0,0.0,10.17842,99.4970222954908,551_Charge8.csv,896
4.19979,0.10472,23.66067,4500.0,0.0,10.18615,99.567400924867,551_Charge8.csv,896
4.19979,0.0945,23.76583,4560.0,0.0,10.19316,99.63127718087688,551_Charge8.csv,896
4.19979,0.08684,23.97615,4620.0,0.0,10.19961,99.69018103372436,551_Charge8.csv,896
4.19979,0.08173,23.87099,4680.0,0.0,10.20553,99.74411248340938,551_Charge8.csv,896
4.19979,0.07407,23.76583,4740.0,0.0,10.21093,99.79307152993196,551_Charge8.csv,896
4.19979,0.06896,23.76583,4800.0,0.0,10.2159,99.8385881434959,551_Charge8.csv,896
4.19979,0.06385,23.76583,4860.0,0.0,10.22053,99.88066232410124,551_Charge8.csv,896
4.19979,0.05874,23.87099,4920.0,0.0,10.22483,99.91967656429892,551_Charge8.csv,896
4.19979,0.05619,23.76583,4980.0,0.0,10.22884,99.95639584919084,551_Charge8.csv,896
4.19979,0.05108,23.76583,5040.0,0.0,10.23256,99.9900551936751,551_Charge8.csv,896
4.19979,0.04853,23.87099,5058.0,0.0,10.23363,100.0,551_Charge8.csv,896
3.49131,2.99853,23.97615,0.0,0.0,0.17117,1.934846989141165,552_Charge13.csv,935
3.54188,2.99853,24.0813,60.0,0.0,0.34725,3.870081102529857,552_Charge13.csv,935
3.56649,2.99853,23.97615,120.0,0.0,0.52488,5.804928091671022,552_Charge13.csv,935
3.59009,2.99853,23.97615,180.0,0.0,0.70373,7.739775080812188,552_Charge13.csv,935
3.6115,2.99853,24.29162,240.0,0.0,0.88371,9.674622069953353,552_Charge13.csv,935
3.63071,2.99853,24.6071,300.0,0.0,1.06471,11.609469059094517,552_Charge13.csv,935
3.64892,2.99853,24.71226,360.0,0.0,1.24663,13.544316048235682,552_Charge13.csv,935
3.6656,3.00108,24.6071,420.0,0.0,1.42943,15.479163037376848,552_Charge13.csv,935
3.6801,2.99853,24.39678,480.0,0.0,1.61302,17.414010026518014,552_Charge13.csv,935
3.69241,2.99853,24.39678,540.0,0.0,1.79727,19.348857015659178,552_Charge13.csv,935
3.70404,3.00108,24.6071,600.0,0.0,1.98211,21.28370400480034,552_Charge13.csv,935
3.71584,2.99853,24.81741,660.0,0.0,2.16753,23.21855099394151,552_Charge13.csv,935
3.72831,2.99853,24.71226,720.0,0.0,2.35355,25.15339798308268,552_Charge13.csv,935
3.74112,2.99853,24.6071,780.0,0.0,2.54022,27.088244972223837,552_Charge13.csv,935
3.7541,2.99853,24.50194,840.0,0.0,2.72754,29.02347908561253,552_Charge13.csv,935
3.76674,2.99853,24.6071,900.0,0.0,2.91549,30.958326074753696,552_Charge13.csv,935
3.77922,2.99853,24.81741,960.0,0.0,3.10407,32.89317306389486,552_Charge13.csv,935
3.79203,2.99853,24.92257,1020.0,0.0,3.29327,34.82802005303603,552_Charge13.csv,935
3.80585,2.99853,24.92257,1080.0,0.0,3.48314,36.76286704217719,552_Charge13.csv,935
3.82068,2.99853,24.81741,1140.0,0.0,3.67372,38.69771403131836,552_Charge13.csv,935
3.83687,2.99853,24.71226,1200.0,0.0,3.86508,40.632561020459526,552_Charge13.csv,935
3.85406,2.99853,24.81741,1260.0,0.0,4.05728,42.56740800960068,552_Charge13.csv,935
3.87193,2.99853,25.02773,1320.0,0.0,4.25036,44.50264212298938,552_Charge13.csv,935
3.89013,3.00108,25.02773,1380.0,0.0,4.44433,46.437489112130535,552_Charge13.csv,935
3.90867,2.99853,24.92257,1440.0,0.0,4.63926,48.372336101271706,552_Charge13.csv,935
3.92722,2.99853,24.81741,1500.0,0.0,4.8351,50.3075702146604,552_Charge13.csv,935
3.94559,2.99853,24.92257,1560.0,0.0,5.03184,52.24241720380156,552_Charge13.csv,935
3.96329,2.99853,25.02773,1620.0,0.0,5.22948,54.17726419294273,552_Charge13.csv,935
3.98065,3.00108,24.92257,1680.0,0.0,5.42801,56.11211118208389,552_Charge13.csv,935
3.99751,2.99853,24.92257,1740.0,0.0,5.62737,58.04695817122506,552_Charge13.csv,935
4.01403,2.99853,24.92257,1800.0,0.0,5.82758,59.98180516036622,552_Charge13.csv,935
4.03055,2.99853,24.92257,1860.0,0.0,6.0286,61.91626502525986,552_Charge13.csv,935
4.0469,2.99853,25.02773,1920.0,0.0,6.23048,63.85149913864856,552_Charge13.csv,935
4.06392,2.99853,25.02773,1980.0,0.0,6.43314,65.78595900354219,552_Charge13.csv,935
4.08196,2.99853,25.02773,2040.0,0.0,6.6367,67.72080599268335,552_Charge13.csv,935
4.10101,2.99853,25.02773,2100.0,0.0,6.84119,69.65565298182452,552_Charge13.csv,935
4.12123,2.99853,25.02773,2160.0,0.0,7.04666,71.5904999709657,552_Charge13.csv,935
4.14247,2.99853,25.13289,2220.0,0.0,7.25319,73.52573408435438,552_Charge13.csv,935
4.16422,2.99853,25.02773,2280.0,0.0,7.46078,75.46058107349555,552_Charge13.csv,935
4.18563,2.99853,25.02773,2340.0,0.0,7.66945,77.39542806263671,552_Charge13.csv,935
4.19995,2.80697,25.02773,2400.0,0.0,7.87697,79.31053171515397,552_Charge13.csv,935
4.19995,2.4545,25.02773,2460.0,0.0,8.0599,80.99684493738266,552_Charge13.csv,935
4.19979,2.22208,24.92257,2520.0,0.0,8.22325,82.50237113601611,552_Charge13.csv,935
4.19979,2.05095,24.81741,2580.0,0.0,8.37252,83.87821071172795,552_Charge13.csv,935
4.19979,1.91559,24.92257,2640.0,0.0,8.51109,85.15572072856784,552_Charge13.csv,935
4.19979,1.7981,24.81741,2700.0,0.0,8.64092,86.35232177767455,552_Charge13.csv,935
4.19979,1.69338,24.50194,2760.0,0.0,8.76307,87.47846621373131,552_Charge13.csv,935
4.19979,1.59888,24.71226,2820.0,0.0,8.8782,88.53957377620348,552_Charge13.csv,935
4.19979,1.50693,24.6071,2880.0,0.0,8.98684,89.54106420455646,552_Charge13.csv,935
4.19979,1.41753,24.50194,2940.0,0.0,9.08919,90.48448599578036,552_Charge13.csv,935
4.19979,1.33069,24.39678,3000.0,0.0,9.18536,91.37100052261776,552_Charge13.csv,935
4.19979,1.2413,24.50194,3060.0,0.0,9.27536,92.2006077850686,552_Charge13.csv,935
4.19979,1.15446,24.39678,3120.0,0.0,9.35927,92.97408203162806,552_Charge13.csv,935
4.19979,1.06507,24.18646,3180.0,0.0,9.43696,93.68987476530592,552_Charge13.csv,935
4.19979,0.97823,24.18646,3240.0,0.0,9.50852,94.34953448309236,552_Charge13.csv,935
4.19979,0.89394,24.29162,3300.0,0.0,9.57406,94.95383543348238,552_Charge13.csv,935
4.19979,0.81221,24.18646,3360.0,0.0,9.63371,95.50355186497109,552_Charge13.csv,935
4.19979,0.73303,24.0813,3420.0,0.0,9.6877,96.0013936472911,552_Charge13.csv,935
4.19979,0.65641,24.0813,3480.0,0.0,9.73625,96.4489092774326,552_Charge13.csv,935
4.19979,0.58745,24.18646,3540.0,0.0,9.77983,96.85035712211835,552_Charge13.csv,935
4.19979,0.52359,24.0813,3600.0,0.0,9.81874,97.20922129957611,552_Charge13.csv,935
4.19979,0.46996,23.97615,3660.0,0.0,9.85341,97.52859880378608,552_Charge13.csv,935
4.19979,0.41377,23.87099,3720.0,0.0,9.88418,97.81236087722355,552_Charge13.csv,935
4.19979,0.36779,24.0813,3780.0,0.0,9.9115,98.06399163811624,552_Charge13.csv,935
4.19979,0.32948,24.0813,3840.0,0.0,9.93576,98.28774945318702,552_Charge13.csv,935
4.19979,0.29117,23.97615,3900.0,0.0,9.95738,98.48711844066354,552_Charge13.csv,935
4.19979,0.26052,23.76583,3960.0,0.0,9.97656,98.66403422178348,552_Charge13.csv,935
4.19979,0.22987,23.97615,4020.0,0.0,9.99365,98.82159379052707,552_Charge13.csv,935
4.19979,0.20688,24.0813,4080.0,0.0,10.00886,98.96173276813194,552_Charge13.csv,935
4.19979,0.1839,23.97615,4140.0,0.0,10.02245,99.08677390008324,552_Charge13.csv,935
4.19979,0.16346,23.66067,4200.0,0.0,10.03462,99.19903993186615,552_Charge13.csv,935
4.19979,0.14814,23.66067,4260.0,0.0,10.04558,99.30007936047076,552_Charge13.csv,935
4.19979,0.13537,23.97615,4320.0,0.0,10.05546,99.39105355863964,552_Charge13.csv,935
4.19979,0.12004,24.18646,4380.0,0.0,10.0644,99.47351102336296,552_Charge13.csv,935
4.19979,0.10983,24.0813,4440.0,0.0,10.07248,99.54822600313572,552_Charge13.csv,935
4.19979,0.09961,23.87099,4500.0,0.0,10.07981,99.61558562220546,552_Charge13.csv,935
4.19979,0.09195,23.76583,4560.0,0.0,10.08647,99.67713837756229,552_Charge13.csv,935
4.19979,0.08429,23.66067,4620.0,0.0,10.09258,99.73327139345372,552_Charge13.csv,935
4.19979,0.07662,23.76583,4680.0,0.0,10.09817,99.78475891837483,552_Charge13.csv,935
4.19979,0.07152,23.87099,4740.0,0.0,10.10331,99.8323752008207,552_Charge13.csv,935
4.19979,0.06385,24.0813,4800.0,0.0,10.10804,99.87573311654376,552_Charge13.csv,935
4.19979,0.0613,23.97615,4860.0,0.0,10.11242,99.91638116253412,552_Charge13.csv,935
4.19979,0.05619,23.87099,4920.0,0.0,10.11651,99.95393221454428,552_Charge13.csv,935
4.19979,0.05108,23.76583,4980.0,0.0,10.1203,99.98877339682171,552_Charge13.csv,935
4.19979,0.04853,23.76583,5000.0,0.0,10.12151,100.0,552_Charge13.csv,935
3.49063,2.99853,23.87099,0.0,0.0,0.17114,1.9358711226426053,552_Charge14.csv,939
3.54188,3.00108,23.87099,60.0,0.0,0.34724,3.8717422452852106,552_Charge14.csv,939
3.56615,2.99853,23.87099,120.0,0.0,0.52487,5.807226116252953,552_Charge14.csv,939
3.58992,2.99853,24.18646,180.0,0.0,0.70373,7.743097238895558,552_Charge14.csv,939
3.61133,2.99853,24.50194,240.0,0.0,0.88369,9.678193858188438,552_Charge14.csv,939
3.63054,2.99853,24.50194,300.0,0.0,1.06468,11.614064980831042,552_Charge14.csv,939
3.64892,2.99853,24.39678,360.0,0.0,1.24659,13.549161600123922,552_Charge14.csv,939
3.66577,2.99853,24.39678,420.0,0.0,1.4294,15.485032722766526,552_Charge14.csv,939
3.68027,2.99853,24.71226,480.0,0.0,1.61298,17.420129342059404,552_Charge14.csv,939
3.69224,2.99853,24.81741,540.0,0.0,1.79721,19.355613213027144,552_Charge14.csv,939
3.70387,2.99853,24.6071,600.0,0.0,1.98205,21.291097083994888,552_Charge14.csv,939
3.71601,2.99853,24.39678,660.0,0.0,2.16748,23.22658095496263,552_Charge14.csv,939
3.72848,2.99853,24.81741,720.0,0.0,2.35354,25.162452077605234,552_Charge14.csv,939
3.74129,2.99853,24.92257,780.0,0.0,2.54021,27.097935948572974,552_Charge14.csv,939
3.75393,2.99853,24.81741,840.0,0.0,2.72752,29.03341981954072,552_Charge14.csv,939
3.76657,3.00108,24.39678,900.0,0.0,2.91547,30.969290942183324,552_Charge14.csv,939
3.77922,2.99853,24.6071,960.0,0.0,3.10404,32.904774813151064,552_Charge14.csv,939
3.79236,2.99853,24.92257,1020.0,0.0,3.29324,34.83987143244394,552_Charge14.csv,939
3.80602,3.00108,24.92257,1080.0,0.0,3.48312,36.775355303411686,552_Charge14.csv,939
3.82085,2.99853,24.92257,1140.0,0.0,3.67374,38.71122642605429,552_Charge14.csv,939
3.83687,3.00108,24.92257,1200.0,0.0,3.86509,40.64671029702203,552_Charge14.csv,939
3.85406,3.00108,24.71226,1260.0,0.0,4.05729,42.582194167989776,552_Charge14.csv,939
3.87226,3.00108,24.71226,1320.0,0.0,4.25037,44.51767803895752,552_Charge14.csv,939
3.89064,2.99853,25.02773,1380.0,0.0,4.44437,46.45316190992526,552_Charge14.csv,939
3.90918,2.99853,25.02773,1440.0,0.0,4.63928,48.388645780893,552_Charge14.csv,939
3.92755,3.00108,24.92257,1500.0,0.0,4.83512,50.32412965186074,552_Charge14.csv,939
3.94593,2.99853,24.81741,1560.0,0.0,5.03188,52.25961352282849,552_Charge14.csv,939
3.96379,2.99853,24.92257,1620.0,0.0,5.22954,54.19509739379623,552_Charge14.csv,939
3.98099,2.99853,24.92257,1680.0,0.0,5.42807,56.13058126476397,552_Charge14.csv,939
3.99801,2.99853,25.02773,1740.0,0.0,5.62747,58.06606513573171,552_Charge14.csv,939
4.01436,2.99853,25.02773,1800.0,0.0,5.82772,60.00154900669945,552_Charge14.csv,939
4.03072,2.99853,25.02773,1860.0,0.0,6.02879,61.93742012934206,552_Charge14.csv,939
4.04723,2.99853,24.92257,1920.0,0.0,6.23066,63.8729040003098,552_Charge14.csv,939
4.06443,2.99853,25.02773,1980.0,0.0,6.43336,65.80838787127755,552_Charge14.csv,939
4.0823,2.99853,25.02773,2040.0,0.0,6.63695,67.74387174224529,552_Charge14.csv,939
4.10134,2.99853,25.02773,2100.0,0.0,6.84143,69.67896836153817,552_Charge14.csv,939
4.12174,2.99853,25.02773,2160.0,0.0,7.0469,71.6144522325059,552_Charge14.csv,939
4.14298,2.99853,25.13289,2220.0,0.0,7.25343,73.54954885179879,552_Charge14.csv,939
4.16472,2.99853,25.02773,2280.0,0.0,7.46105,75.4854199744414,552_Charge14.csv,939
4.18613,2.99853,25.13289,2340.0,0.0,7.66973,77.42090384540913,552_Charge14.csv,939
4.19995,2.7942,25.02773,2400.0,0.0,7.8769,79.33315261588507,552_Charge14.csv,939
4.19995,2.44939,25.13289,2460.0,0.0,8.05921,81.01382488479263,552_Charge14.csv,939
4.19979,2.21697,24.92257,2520.0,0.0,8.2221,82.51597413158811,552_Charge14.csv,939
4.19979,2.04584,24.92257,2580.0,0.0,8.37109,83.8899430740038,552_Charge14.csv,939
4.19979,1.91303,24.81741,2640.0,0.0,8.50948,85.16593734267902,552_Charge14.csv,939
4.19979,1.7981,24.71226,2700.0,0.0,8.63915,86.3613832629826,552_Charge14.csv,939
4.19979,1.69082,24.6071,2760.0,0.0,8.76118,87.48673663013594,552_Charge14.csv,939
4.19979,1.59632,24.6071,2820.0,0.0,8.87621,88.54741896758705,552_Charge14.csv,939
4.19979,1.50437,24.6071,2880.0,0.0,8.9847,89.54769004375945,552_Charge14.csv,939
4.19979,1.41498,24.50194,2940.0,0.0,9.08692,90.4902606203772,552_Charge14.csv,939
4.19979,1.32814,24.39678,3000.0,0.0,9.18297,91.37590520079,552_Charge14.csv,939
4.19979,1.2413,24.39678,3060.0,0.0,9.27287,92.20501103667272,552_Charge14.csv,939
4.19979,1.15191,24.50194,3120.0,0.0,9.35664,92.97719087635052,552_Charge14.csv,939
4.19979,1.06507,24.29162,3180.0,0.0,9.43428,93.69321922317312,552_Charge14.csv,939
4.19979,0.97823,24.18646,3240.0,0.0,9.50573,94.35193432211594,552_Charge14.csv,939
4.19979,0.89139,24.29162,3300.0,0.0,9.57115,94.95527243155328,552_Charge14.csv,939
4.19979,0.80965,24.0813,3360.0,0.0,9.63067,95.50400805483484,552_Charge14.csv,939
4.19979,0.73048,24.18646,3420.0,0.0,9.68451,96.00046470200982,552_Charge14.csv,939
4.19979,0.65385,24.18646,3480.0,0.0,9.73295,96.4473531348023,552_Charge14.csv,939
4.19979,0.58745,24.0813,3540.0,0.0,9.77639,96.84777136661116,552_Charge14.csv,939
4.19979,0.52359,23.97615,3600.0,0.0,9.81517,97.20520466251016,552_Charge14.csv,939
4.19979,0.46485,23.97615,3660.0,0.0,9.8497,97.52352553924794,552_Charge14.csv,939
4.19979,0.41377,23.97615,3720.0,0.0,9.8804,97.80660651357316,552_Charge14.csv,939
4.19979,0.36779,24.0813,3780.0,0.0,9.90771,98.05870735390928,552_Charge14.csv,939
4.19979,0.32693,23.97615,3840.0,0.0,9.93194,98.28215157030552,552_Charge14.csv,939
4.19979,0.28861,23.87099,3900.0,0.0,9.95349,98.48081167951052,552_Charge14.csv,939
4.19979,0.25797,23.97615,3960.0,0.0,9.9726,98.6570111915734,552_Charge14.csv,939
4.19979,0.22987,24.0813,4020.0,0.0,9.9896,98.81384811989312,552_Charge14.csv,939
4.19979,0.20688,23.87099,4080.0,0.0,10.00478,98.95364597451884,552_Charge14.csv,939
4.19979,0.1839,23.76583,4140.0,0.0,10.01836,99.07872826549976,552_Charge14.csv,939
4.19979,0.16346,23.76583,4200.0,0.0,10.03052,99.19103125121016,552_Charge14.csv,939
4.19979,0.14814,23.97615,4260.0,0.0,10.04146,99.29171668667468,552_Charge14.csv,939
4.19979,0.13281,24.0813,4320.0,0.0,10.05132,99.3827208302676,552_Charge14.csv,939
4.19979,0.12004,23.87099,4380.0,0.0,10.06021,99.46481818533866,552_Charge14.csv,939
4.19979,0.10983,23.66067,4440.0,0.0,10.06829,99.53917050691244,552_Charge14.csv,939
4.19979,0.10216,23.87099,4500.0,0.0,10.07563,99.60693955001356,552_Charge14.csv,939
4.19979,0.09195,24.0813,4560.0,0.0,10.0823,99.66851256631683,552_Charge14.csv,939
4.19979,0.08429,24.0813,4620.0,0.0,10.08838,99.72466405917206,552_Charge14.csv,939
4.19979,0.07662,23.87099,4680.0,0.0,10.09396,99.77578128025402,552_Charge14.csv,939
4.19979,0.07152,23.76583,4740.0,0.0,10.09912,99.82341323626224,552_Charge14.csv,939
4.19979,0.06385,23.87099,4800.0,0.0,10.10387,99.86717267552184,552_Charge14.csv,939
4.19979,0.0613,23.87099,4860.0,0.0,10.10826,99.90783410138248,552_Charge14.csv,939
