Voltage,Current,Temperature,Elapsed Time,Cycle,Capacity,WhAccu,Remaining Charging Time,Source_File,Charging_Session
4.1123,1.49926,38.48802,4.0,1.0,-0.30684,-1.19385,6.0,555_HPPC.csv,1039
4.11247,1.49926,38.48802,4.0,1.0,-0.3068,-1.19368,6.0,555_HPPC.csv,1039
4.11247,1.49926,38.48802,4.0,1.0,-0.30676,-1.19351,6.0,555_HPPC.csv,1039
4.11264,1.49926,38.48802,4.0,1.0,-0.30672,-1.19334,6.0,555_HPPC.csv,1039
4.11264,1.49671,38.48802,4.0,1.0,-0.30667,-1.19316,6.0,555_HPPC.csv,1039
4.11281,1.49671,38.48802,4.0,1.0,-0.30663,-1.19299,6.0,555_HPPC.csv,1039
4.11281,1.49926,38.48802,5.0,1.0,-0.30659,-1.19282,5.0,555_HPPC.csv,1039
4.11297,1.49926,38.48802,5.0,1.0,-0.30655,-1.19265,5.0,555_HPPC.csv,1039
4.11297,1.49926,38.48802,5.0,1.0,-0.30651,-1.19248,5.0,555_HPPC.csv,1039
4.11314,1.49926,38.48802,5.0,1.0,-0.30647,-1.19231,5.0,555_HPPC.csv,1039
4.11314,1.49926,38.48802,5.0,1.0,-0.30643,-1.19214,5.0,555_HPPC.csv,1039
4.11331,1.49926,38.48802,5.0,1.0,-0.30638,-1.19196,5.0,555_HPPC.csv,1039
4.11331,1.49926,38.48802,5.0,1.0,-0.30634,-1.19179,5.0,555_HPPC.csv,1039
4.11348,1.49671,38.48802,5.0,1.0,-0.3063,-1.19162,5.0,555_HPPC.csv,1039
4.11348,1.49671,38.48802,5.0,1.0,-0.30626,-1.19145,5.0,555_HPPC.csv,1039
4.11348,1.49926,38.48802,5.0,1.0,-0.30622,-1.19128,5.0,555_HPPC.csv,1039
4.11365,1.49926,38.48802,6.0,1.0,-0.30618,-1.19111,4.0,555_HPPC.csv,1039
4.11365,1.49926,38.48802,6.0,1.0,-0.30613,-1.19094,4.0,555_HPPC.csv,1039
4.11382,1.49926,38.48802,6.0,1.0,-0.30609,-1.19076,4.0,555_HPPC.csv,1039
4.11382,1.49671,38.48802,6.0,1.0,-0.30605,-1.1906,4.0,555_HPPC.csv,1039
4.11399,1.49926,38.48802,6.0,1.0,-0.30601,-1.19042,4.0,555_HPPC.csv,1039
4.11399,1.49671,38.48802,6.0,1.0,-0.30597,-1.19025,4.0,555_HPPC.csv,1039
4.11399,1.49926,38.48802,6.0,1.0,-0.30593,-1.19008,4.0,555_HPPC.csv,1039
4.11415,1.49926,38.48802,6.0,1.0,-0.30588,-1.18991,4.0,555_HPPC.csv,1039
4.11415,1.49671,38.48802,6.0,1.0,-0.30584,-1.18974,4.0,555_HPPC.csv,1039
4.11432,1.49926,38.48802,6.0,1.0,-0.3058,-1.18957,4.0,555_HPPC.csv,1039
4.11432,1.49926,38.48802,7.0,1.0,-0.30576,-1.1894,3.0,555_HPPC.csv,1039
4.11432,1.49926,38.48802,7.0,1.0,-0.30572,-1.18922,3.0,555_HPPC.csv,1039
4.11449,1.49671,38.48802,7.0,1.0,-0.30568,-1.18905,3.0,555_HPPC.csv,1039
4.11449,1.49926,38.48802,7.0,1.0,-0.30563,-1.18888,3.0,555_HPPC.csv,1039
4.11466,1.49926,38.48802,7.0,1.0,-0.30559,-1.18871,3.0,555_HPPC.csv,1039
4.11466,1.49926,38.48802,7.0,1.0,-0.30555,-1.18854,3.0,555_HPPC.csv,1039
4.11466,1.49926,38.48802,7.0,1.0,-0.30551,-1.18837,3.0,555_HPPC.csv,1039
4.11483,1.49926,38.48802,7.0,1.0,-0.30547,-1.18819,3.0,555_HPPC.csv,1039
4.11483,1.49671,38.48802,7.0,1.0,-0.30543,-1.18803,3.0,555_HPPC.csv,1039
4.115,1.49926,38.48802,7.0,1.0,-0.30538,-1.18785,3.0,555_HPPC.csv,1039
4.115,1.49926,38.48802,8.0,1.0,-0.30534,-1.18769,2.0,555_HPPC.csv,1039
4.115,1.49926,38.48802,8.0,1.0,-0.3053,-1.18751,2.0,555_HPPC.csv,1039
4.11517,1.49926,38.48802,8.0,1.0,-0.30526,-1.18734,2.0,555_HPPC.csv,1039
4.11517,1.49926,38.48802,8.0,1.0,-0.30522,-1.18717,2.0,555_HPPC.csv,1039
4.11517,1.49926,38.48802,8.0,1.0,-0.30518,-1.187,2.0,555_HPPC.csv,1039
4.11533,1.49926,38.48802,8.0,1.0,-0.30513,-1.18682,2.0,555_HPPC.csv,1039
4.11533,1.49926,38.48802,8.0,1.0,-0.30509,-1.18666,2.0,555_HPPC.csv,1039
4.11533,1.49671,38.48802,8.0,1.0,-0.30505,-1.18649,2.0,555_HPPC.csv,1039
4.1155,1.49926,38.48802,8.0,1.0,-0.30501,-1.18631,2.0,555_HPPC.csv,1039
4.1155,1.49926,38.48802,8.0,1.0,-0.30497,-1.18615,2.0,555_HPPC.csv,1039
4.1155,1.49671,38.48802,9.0,1.0,-0.30493,-1.18597,1.0,555_HPPC.csv,1039
4.11567,1.49926,38.48802,9.0,1.0,-0.30488,-1.1858,1.0,555_HPPC.csv,1039
4.11567,1.49926,38.48802,9.0,1.0,-0.30484,-1.18563,1.0,555_HPPC.csv,1039
4.11567,1.49671,38.48802,9.0,1.0,-0.3048,-1.18546,1.0,555_HPPC.csv,1039
4.11584,1.49926,38.48802,9.0,1.0,-0.30476,-1.18528,1.0,555_HPPC.csv,1039
4.11584,1.49926,38.48802,9.0,1.0,-0.30472,-1.18512,1.0,555_HPPC.csv,1039
4.11584,1.49926,38.48802,9.0,1.0,-0.30468,-1.18495,1.0,555_HPPC.csv,1039
4.11584,1.49671,38.48802,9.0,1.0,-0.30463,-1.18477,1.0,555_HPPC.csv,1039
4.11601,1.49926,38.48802,9.0,1.0,-0.30459,-1.1846,1.0,555_HPPC.csv,1039
4.11601,1.49926,38.48802,9.0,1.0,-0.30455,-1.18443,1.0,555_HPPC.csv,1039
4.11601,1.49671,38.48802,10.0,1.0,-0.30451,-1.18426,0.0,555_HPPC.csv,1039
4.11618,1.49926,38.48802,10.0,1.0,-0.30447,-1.18409,0.0,555_HPPC.csv,1039
4.11618,1.49926,38.48802,10.0,1.0,-0.30443,-1.18392,0.0,555_HPPC.csv,1039
4.11618,1.49926,38.48802,10.0,1.0,-0.30439,-1.18374,0.0,555_HPPC.csv,1039
4.11635,1.49926,38.48802,10.0,1.0,-0.30434,-1.18357,0.0,555_HPPC.csv,1039
4.11635,1.49926,38.48802,10.0,1.0,-0.3043,-1.18341,0.0,555_HPPC.csv,1039
4.11635,1.49926,38.48802,10.0,1.0,-0.30426,-1.18323,0.0,555_HPPC.csv,1039
4.11635,1.49926,38.48802,10.0,1.0,-0.30422,-1.18305,0.0,555_HPPC.csv,1039
4.11635,1.49671,38.48802,10.0,1.0,-0.30422,-1.18305,0.0,555_HPPC.csv,1039
4.10775,3.00364,38.59318,0.0,1.0,-0.3208,-1.24866,10.0,555_HPPC.csv,1043
4.12174,3.00108,38.59318,1.0,1.0,-0.32072,-1.24832,9.0,555_HPPC.csv,1043
4.12629,3.00108,38.59318,1.0,1.0,-0.32063,-1.24797,9.0,555_HPPC.csv,1043
4.12831,3.00108,38.59318,1.0,1.0,-0.32055,-1.24762,9.0,555_HPPC.csv,1043
4.12933,2.99853,38.59318,1.0,1.0,-0.32047,-1.24728,9.0,555_HPPC.csv,1043
4.13,3.00108,38.59318,1.0,1.0,-0.32039,-1.24694,9.0,555_HPPC.csv,1043
4.13067,2.99853,38.59318,1.0,1.0,-0.3203,-1.24659,9.0,555_HPPC.csv,1043
4.13118,2.99853,38.59318,1.0,1.0,-0.32022,-1.24625,9.0,555_HPPC.csv,1043
4.13169,2.99853,38.59318,1.0,1.0,-0.32013,-1.2459,9.0,555_HPPC.csv,1043
4.13219,2.99853,38.59318,1.0,1.0,-0.32005,-1.24556,9.0,555_HPPC.csv,1043
4.13253,2.99853,38.59318,1.0,1.0,-0.31997,-1.24521,9.0,555_HPPC.csv,1043
4.13287,3.00108,38.59318,2.0,1.0,-0.31988,-1.24487,8.0,555_HPPC.csv,1043
4.13337,3.00108,38.59318,2.0,1.0,-0.3198,-1.24452,8.0,555_HPPC.csv,1043
4.13371,2.99853,38.59318,2.0,1.0,-0.31972,-1.24418,8.0,555_HPPC.csv,1043
4.13405,2.99853,38.59318,2.0,1.0,-0.31964,-1.24384,8.0,555_HPPC.csv,1043
4.13438,3.00108,38.59318,2.0,1.0,-0.31955,-1.24349,8.0,555_HPPC.csv,1043
4.13472,3.00108,38.59318,2.0,1.0,-0.31947,-1.24314,8.0,555_HPPC.csv,1043
4.13489,3.00108,38.59318,2.0,1.0,-0.31938,-1.24281,8.0,555_HPPC.csv,1043
4.13523,3.00108,38.59318,2.0,1.0,-0.3193,-1.24245,8.0,555_HPPC.csv,1043
4.13556,2.99853,38.59318,2.0,1.0,-0.31922,-1.24212,8.0,555_HPPC.csv,1043
4.13573,2.99853,38.59318,2.0,1.0,-0.31913,-1.24177,8.0,555_HPPC.csv,1043
4.13607,3.00108,38.59318,3.0,1.0,-0.31905,-1.24143,7.0,555_HPPC.csv,1043
4.13624,3.00108,38.59318,3.0,1.0,-0.31897,-1.24108,7.0,555_HPPC.csv,1043
4.13657,2.99853,38.59318,3.0,1.0,-0.31888,-1.24074,7.0,555_HPPC.csv,1043
4.13674,2.99853,38.59318,3.0,1.0,-0.3188,-1.24039,7.0,555_HPPC.csv,1043
4.13691,2.99853,38.59318,3.0,1.0,-0.31872,-1.24004,7.0,555_HPPC.csv,1043
4.13725,2.99853,38.59318,3.0,1.0,-0.31863,-1.2397,7.0,555_HPPC.csv,1043
4.13742,2.99853,38.59318,3.0,1.0,-0.31855,-1.23936,7.0,555_HPPC.csv,1043
4.13758,2.99853,38.59318,3.0,1.0,-0.31847,-1.23902,7.0,555_HPPC.csv,1043
4.13775,2.99853,38.59318,3.0,1.0,-0.31838,-1.23867,7.0,555_HPPC.csv,1043
4.13809,2.99853,38.59318,3.0,1.0,-0.3183,-1.23832,7.0,555_HPPC.csv,1043
4.13826,2.99853,38.59318,4.0,1.0,-0.31822,-1.23798,6.0,555_HPPC.csv,1043
4.13843,2.99853,38.59318,4.0,1.0,-0.31813,-1.23763,6.0,555_HPPC.csv,1043
4.1386,2.99853,38.59318,4.0,1.0,-0.31805,-1.23728,6.0,555_HPPC.csv,1043
4.13876,2.99853,38.59318,4.0,1.0,-0.31797,-1.23694,6.0,555_HPPC.csv,1043
4.13893,2.99853,38.59318,4.0,1.0,-0.31789,-1.23661,6.0,555_HPPC.csv,1043
4.1391,2.99853,38.59318,4.0,1.0,-0.3178,-1.23625,6.0,555_HPPC.csv,1043
4.13927,2.99853,38.59318,4.0,1.0,-0.31772,-1.23591,6.0,555_HPPC.csv,1043
4.13944,2.99853,38.59318,4.0,1.0,-0.31763,-1.23556,6.0,555_HPPC.csv,1043
4.13961,2.99853,38.59318,4.0,1.0,-0.31755,-1.23521,6.0,555_HPPC.csv,1043
4.13978,2.99853,38.59318,4.0,1.0,-0.31747,-1.23487,6.0,555_HPPC.csv,1043
4.13994,2.99853,38.59318,5.0,1.0,-0.31739,-1.23453,5.0,555_HPPC.csv,1043
4.14011,2.99853,38.59318,5.0,1.0,-0.3173,-1.23419,5.0,555_HPPC.csv,1043
4.14028,2.99853,38.59318,5.0,1.0,-0.31722,-1.23384,5.0,555_HPPC.csv,1043
4.14045,2.99853,38.59318,5.0,1.0,-0.31713,-1.23349,5.0,555_HPPC.csv,1043
4.14062,2.99853,38.59318,5.0,1.0,-0.31705,-1.23315,5.0,555_HPPC.csv,1043
4.14079,2.99853,38.59318,5.0,1.0,-0.31697,-1.23281,5.0,555_HPPC.csv,1043
4.14096,2.99853,38.59318,5.0,1.0,-0.31689,-1.23246,5.0,555_HPPC.csv,1043
4.14096,2.99853,38.59318,5.0,1.0,-0.3168,-1.23212,5.0,555_HPPC.csv,1043
4.14112,2.99853,38.59318,5.0,1.0,-0.31672,-1.23178,5.0,555_HPPC.csv,1043
4.14129,2.99853,38.59318,5.0,1.0,-0.31663,-1.23143,5.0,555_HPPC.csv,1043
4.14146,2.99853,38.59318,6.0,1.0,-0.31655,-1.23108,4.0,555_HPPC.csv,1043
4.14163,2.99853,38.59318,6.0,1.0,-0.31647,-1.23073,4.0,555_HPPC.csv,1043
4.14163,2.99853,38.59318,6.0,1.0,-0.31639,-1.2304,4.0,555_HPPC.csv,1043
4.1418,2.99853,38.59318,6.0,1.0,-0.3163,-1.23004,4.0,555_HPPC.csv,1043
4.14197,2.99853,38.59318,6.0,1.0,-0.31622,-1.2297,4.0,555_HPPC.csv,1043
4.14214,2.99853,38.59318,6.0,1.0,-0.31614,-1.22936,4.0,555_HPPC.csv,1043
4.14214,2.99853,38.59318,6.0,1.0,-0.31605,-1.22901,4.0,555_HPPC.csv,1043
4.1423,2.99853,38.59318,6.0,1.0,-0.31597,-1.22867,4.0,555_HPPC.csv,1043
4.14247,2.99853,38.59318,6.0,1.0,-0.31589,-1.22833,4.0,555_HPPC.csv,1043
4.14247,2.99853,38.59318,6.0,1.0,-0.3158,-1.22797,4.0,555_HPPC.csv,1043
4.14264,2.99853,38.59318,7.0,1.0,-0.31572,-1.22763,3.0,555_HPPC.csv,1043
4.14281,2.99853,38.59318,7.0,1.0,-0.31564,-1.22729,3.0,555_HPPC.csv,1043
4.14281,2.99853,38.59318,7.0,1.0,-0.31555,-1.22694,3.0,555_HPPC.csv,1043
4.14298,2.99853,38.59318,7.0,1.0,-0.31547,-1.2266,3.0,555_HPPC.csv,1043
4.14315,2.99853,38.59318,7.0,1.0,-0.31538,-1.22625,3.0,555_HPPC.csv,1043
4.14315,2.99853,38.59318,7.0,1.0,-0.3153,-1.22591,3.0,555_HPPC.csv,1043
4.14332,2.99853,38.59318,7.0,1.0,-0.31522,-1.22556,3.0,555_HPPC.csv,1043
4.14348,2.99853,38.59318,7.0,1.0,-0.31514,-1.22522,3.0,555_HPPC.csv,1043
4.14348,2.99853,38.59318,7.0,1.0,-0.31505,-1.22488,3.0,555_HPPC.csv,1043
4.14365,2.99853,38.59318,7.0,1.0,-0.31497,-1.22453,3.0,555_HPPC.csv,1043
4.14365,2.99853,38.59318,8.0,1.0,-0.31489,-1.22419,2.0,555_HPPC.csv,1043
4.14382,2.99853,38.59318,8.0,1.0,-0.3148,-1.22384,2.0,555_HPPC.csv,1043
4.14399,2.99853,38.59318,8.0,1.0,-0.31472,-1.22349,2.0,555_HPPC.csv,1043
4.14399,2.99853,38.59318,8.0,1.0,-0.31464,-1.22315,2.0,555_HPPC.csv,1043
4.14416,2.99853,38.59318,8.0,1.0,-0.31455,-1.2228,2.0,555_HPPC.csv,1043
4.14416,2.99853,38.59318,8.0,1.0,-0.31447,-1.22246,2.0,555_HPPC.csv,1043
4.14433,2.99853,38.59318,8.0,1.0,-0.31438,-1.22211,2.0,555_HPPC.csv,1043
4.14433,2.99853,38.59318,8.0,1.0,-0.3143,-1.22176,2.0,555_HPPC.csv,1043
4.1445,2.99853,38.59318,8.0,1.0,-0.31422,-1.22143,2.0,555_HPPC.csv,1043
4.14466,2.99853,38.59318,8.0,1.0,-0.31414,-1.22107,2.0,555_HPPC.csv,1043
4.14466,2.99853,38.59318,9.0,1.0,-0.31405,-1.22073,1.0,555_HPPC.csv,1043
4.14483,2.99853,38.59318,9.0,1.0,-0.31397,-1.22038,1.0,555_HPPC.csv,1043
4.14483,2.99853,38.59318,9.0,1.0,-0.31389,-1.22004,1.0,555_HPPC.csv,1043
4.145,2.99853,38.59318,9.0,1.0,-0.3138,-1.2197,1.0,555_HPPC.csv,1043
4.145,2.99853,38.59318,9.0,1.0,-0.31372,-1.21935,1.0,555_HPPC.csv,1043
4.14517,2.99853,38.59318,9.0,1.0,-0.31364,-1.219,1.0,555_HPPC.csv,1043
4.14517,2.99853,38.59318,9.0,1.0,-0.31355,-1.21866,1.0,555_HPPC.csv,1043
4.14534,2.99853,38.59318,9.0,1.0,-0.31347,-1.21831,1.0,555_HPPC.csv,1043
4.14534,2.99853,38.59318,9.0,1.0,-0.31339,-1.21797,1.0,555_HPPC.csv,1043
4.14551,2.99853,38.59318,9.0,1.0,-0.3133,-1.21763,1.0,555_HPPC.csv,1043
4.14551,2.99853,38.59318,10.0,1.0,-0.31322,-1.21728,0.0,555_HPPC.csv,1043
4.14568,2.99853,38.59318,10.0,1.0,-0.31314,-1.21693,0.0,555_HPPC.csv,1043
4.14568,2.99853,38.59318,10.0,1.0,-0.31305,-1.21659,0.0,555_HPPC.csv,1043
4.14584,2.99853,38.59318,10.0,1.0,-0.31297,-1.21624,0.0,555_HPPC.csv,1043
4.14584,2.99853,38.59318,10.0,1.0,-0.31289,-1.2159,0.0,555_HPPC.csv,1043
4.14601,2.99853,38.59318,10.0,1.0,-0.3128,-1.21556,0.0,555_HPPC.csv,1043
4.14601,2.99853,38.59318,10.0,1.0,-0.31272,-1.2152,0.0,555_HPPC.csv,1043
4.14618,2.99853,38.59318,10.0,1.0,-0.31264,-1.21486,0.0,555_HPPC.csv,1043
4.14618,2.99853,38.59318,10.0,1.0,-0.31255,-1.21451,0.0,555_HPPC.csv,1043
4.11483,4.50035,38.48802,0.0,1.0,-0.34583,-1.3421,9.0,555_HPPC.csv,1047
4.13624,4.49779,38.48802,0.0,1.0,-0.3457,-1.34158,9.0,555_HPPC.csv,1047
4.1423,4.49779,38.48802,0.0,1.0,-0.34558,-1.34107,9.0,555_HPPC.csv,1047
4.14534,4.49779,38.48802,0.0,1.0,-0.34545,-1.34054,9.0,555_HPPC.csv,1047
4.14686,4.49779,38.59318,0.0,1.0,-0.34533,-1.34004,9.0,555_HPPC.csv,1047
4.14787,4.49779,38.59318,0.0,1.0,-0.3452,-1.33951,9.0,555_HPPC.csv,1047
4.14888,4.49779,38.59318,0.0,1.0,-0.34508,-1.33899,9.0,555_HPPC.csv,1047
4.14955,4.49779,38.59318,0.0,1.0,-0.34495,-1.33847,9.0,555_HPPC.csv,1047
4.1504,4.49779,38.59318,0.0,1.0,-0.34483,-1.33795,9.0,555_HPPC.csv,1047
4.15124,4.49779,38.59318,0.0,1.0,-0.3447,-1.33743,9.0,555_HPPC.csv,1047
4.15191,4.49779,38.59318,1.0,1.0,-0.34458,-1.33693,8.0,555_HPPC.csv,1047
4.15242,4.49779,38.59318,1.0,1.0,-0.34445,-1.33639,8.0,555_HPPC.csv,1047
4.15292,4.49779,38.59318,1.0,1.0,-0.34433,-1.33589,8.0,555_HPPC.csv,1047
4.1536,4.49779,38.59318,1.0,1.0,-0.3442,-1.33536,8.0,555_HPPC.csv,1047
4.1541,4.49779,38.59318,1.0,1.0,-0.34408,-1.33485,8.0,555_HPPC.csv,1047
4.15461,4.49779,38.59318,1.0,1.0,-0.34395,-1.33433,8.0,555_HPPC.csv,1047
4.15512,4.49779,38.59318,1.0,1.0,-0.34383,-1.33381,8.0,555_HPPC.csv,1047
4.15562,4.49779,38.69834,1.0,1.0,-0.3437,-1.33328,8.0,555_HPPC.csv,1047
4.15596,4.49779,38.69834,1.0,1.0,-0.34358,-1.33276,8.0,555_HPPC.csv,1047
4.15646,4.49779,38.69834,1.0,1.0,-0.34345,-1.33224,8.0,555_HPPC.csv,1047
4.1568,4.49779,38.69834,2.0,1.0,-0.34333,-1.33173,7.0,555_HPPC.csv,1047
4.15731,4.49779,38.69834,2.0,1.0,-0.3432,-1.33121,7.0,555_HPPC.csv,1047
4.15764,4.49779,38.69834,2.0,1.0,-0.34308,-1.33069,7.0,555_HPPC.csv,1047
4.15815,4.49779,38.69834,2.0,1.0,-0.34295,-1.33016,7.0,555_HPPC.csv,1047
4.15849,4.49779,38.69834,2.0,1.0,-0.34283,-1.32966,7.0,555_HPPC.csv,1047
4.15882,4.49779,38.69834,2.0,1.0,-0.3427,-1.32912,7.0,555_HPPC.csv,1047
4.15916,4.49779,38.69834,2.0,1.0,-0.34258,-1.32861,7.0,555_HPPC.csv,1047
4.1595,4.49779,38.69834,2.0,1.0,-0.34245,-1.32809,7.0,555_HPPC.csv,1047
4.15984,4.49779,38.69834,2.0,1.0,-0.34233,-1.32757,7.0,555_HPPC.csv,1047
4.16017,4.49779,38.69834,2.0,1.0,-0.3422,-1.32704,7.0,555_HPPC.csv,1047
4.16051,4.49779,38.69834,3.0,1.0,-0.34208,-1.32653,6.0,555_HPPC.csv,1047
4.16068,4.49779,38.69834,3.0,1.0,-0.34196,-1.32601,6.0,555_HPPC.csv,1047
4.16102,4.49779,38.69834,3.0,1.0,-0.34183,-1.3255,6.0,555_HPPC.csv,1047
4.16135,4.49779,38.69834,3.0,1.0,-0.34171,-1.32498,6.0,555_HPPC.csv,1047
4.16152,4.49779,38.69834,3.0,1.0,-0.34158,-1.32445,6.0,555_HPPC.csv,1047
4.16186,4.49779,38.69834,3.0,1.0,-0.34145,-1.32393,6.0,555_HPPC.csv,1047
4.16203,4.49779,38.69834,3.0,1.0,-0.34133,-1.3234,6.0,555_HPPC.csv,1047
4.16236,4.49779,38.69834,3.0,1.0,-0.34121,-1.32289,6.0,555_HPPC.csv,1047
4.1627,4.49779,38.69834,3.0,1.0,-0.34108,-1.32238,6.0,555_HPPC.csv,1047
4.16287,4.49779,38.69834,3.0,1.0,-0.34096,-1.32185,6.0,555_HPPC.csv,1047
4.16304,4.49779,38.69834,4.0,1.0,-0.34083,-1.32134,5.0,555_HPPC.csv,1047
4.16338,4.49779,38.69834,4.0,1.0,-0.3407,-1.32081,5.0,555_HPPC.csv,1047
4.16354,4.49779,38.69834,4.0,1.0,-0.34058,-1.32028,5.0,555_HPPC.csv,1047
4.16371,4.49779,38.69834,4.0,1.0,-0.34045,-1.31977,5.0,555_HPPC.csv,1047
4.16388,4.49779,38.69834,4.0,1.0,-0.34033,-1.31926,5.0,555_HPPC.csv,1047
4.16422,4.49779,38.69834,4.0,1.0,-0.34021,-1.31873,5.0,555_HPPC.csv,1047
4.16439,4.49779,38.69834,4.0,1.0,-0.34008,-1.31822,5.0,555_HPPC.csv,1047
4.16456,4.49779,38.69834,4.0,1.0,-0.33996,-1.31769,5.0,555_HPPC.csv,1047
4.16489,4.49779,38.69834,4.0,1.0,-0.33983,-1.31718,5.0,555_HPPC.csv,1047
4.16506,4.49779,38.69834,4.0,1.0,-0.33971,-1.31666,5.0,555_HPPC.csv,1047
4.16523,4.49779,38.69834,5.0,1.0,-0.33958,-1.31613,4.0,555_HPPC.csv,1047
4.1654,4.49779,38.69834,5.0,1.0,-0.33945,-1.3156,4.0,555_HPPC.csv,1047
4.16557,4.49779,38.69834,5.0,1.0,-0.33933,-1.31508,4.0,555_HPPC.csv,1047
4.1659,4.49779,38.69834,5.0,1.0,-0.33921,-1.31457,4.0,555_HPPC.csv,1047
4.1659,4.49779,38.69834,5.0,1.0,-0.33908,-1.31406,4.0,555_HPPC.csv,1047
4.16624,4.49779,38.69834,5.0,1.0,-0.33896,-1.31352,4.0,555_HPPC.csv,1047
4.16641,4.50035,38.69834,5.0,1.0,-0.33883,-1.31301,4.0,555_HPPC.csv,1047
4.16658,4.50035,38.69834,5.0,1.0,-0.3387,-1.31247,4.0,555_HPPC.csv,1047
4.16675,4.49779,38.69834,5.0,1.0,-0.33858,-1.31197,4.0,555_HPPC.csv,1047
4.16692,4.49779,38.69834,5.0,1.0,-0.33846,-1.31145,4.0,555_HPPC.csv,1047
4.16708,4.49779,38.69834,6.0,1.0,-0.33833,-1.31093,3.0,555_HPPC.csv,1047
4.16725,4.49779,38.69834,6.0,1.0,-0.33821,-1.3104,3.0,555_HPPC.csv,1047
4.16742,4.49779,38.69834,6.0,1.0,-0.33808,-1.30989,3.0,555_HPPC.csv,1047
4.16759,4.49779,38.69834,6.0,1.0,-0.33796,-1.30937,3.0,555_HPPC.csv,1047
4.16776,4.49779,38.69834,6.0,1.0,-0.33783,-1.30885,3.0,555_HPPC.csv,1047
4.16793,4.49779,38.69834,6.0,1.0,-0.33771,-1.30832,3.0,555_HPPC.csv,1047
4.1681,4.49779,38.69834,6.0,1.0,-0.33758,-1.3078,3.0,555_HPPC.csv,1047
4.16826,4.49779,38.69834,6.0,1.0,-0.33746,-1.30727,3.0,555_HPPC.csv,1047
4.16843,4.49779,38.69834,6.0,1.0,-0.33733,-1.30676,3.0,555_HPPC.csv,1047
4.16843,4.49779,38.69834,6.0,1.0,-0.33721,-1.30624,3.0,555_HPPC.csv,1047
4.1686,4.49779,38.69834,7.0,1.0,-0.33708,-1.30571,2.0,555_HPPC.csv,1047
4.16877,4.49779,38.69834,7.0,1.0,-0.33696,-1.3052,2.0,555_HPPC.csv,1047
4.16894,4.50035,38.69834,7.0,1.0,-0.33683,-1.30468,2.0,555_HPPC.csv,1047
4.16911,4.49779,38.69834,7.0,1.0,-0.33671,-1.30415,2.0,555_HPPC.csv,1047
4.16928,4.49779,38.69834,7.0,1.0,-0.33658,-1.30364,2.0,555_HPPC.csv,1047
4.16944,4.49779,38.69834,7.0,1.0,-0.33646,-1.30312,2.0,555_HPPC.csv,1047
4.16961,4.50035,38.69834,7.0,1.0,-0.33633,-1.30259,2.0,555_HPPC.csv,1047
4.16961,4.49779,38.69834,7.0,1.0,-0.33621,-1.30207,2.0,555_HPPC.csv,1047
4.16978,4.50035,38.69834,7.0,1.0,-0.33608,-1.30155,2.0,555_HPPC.csv,1047
4.16995,4.50035,38.69834,7.0,1.0,-0.33596,-1.30102,2.0,555_HPPC.csv,1047
4.17012,4.49779,38.69834,8.0,1.0,-0.33583,-1.3005,1.0,555_HPPC.csv,1047
4.17029,4.49779,38.69834,8.0,1.0,-0.33571,-1.29998,1.0,555_HPPC.csv,1047
4.17029,4.50035,38.69834,8.0,1.0,-0.33558,-1.29946,1.0,555_HPPC.csv,1047
4.17045,4.49779,38.69834,8.0,1.0,-0.33546,-1.29894,1.0,555_HPPC.csv,1047
4.17062,4.49779,38.69834,8.0,1.0,-0.33533,-1.29843,1.0,555_HPPC.csv,1047
4.17079,4.50035,38.69834,8.0,1.0,-0.33521,-1.2979,1.0,555_HPPC.csv,1047
4.17079,4.50035,38.69834,8.0,1.0,-0.33508,-1.29738,1.0,555_HPPC.csv,1047
4.17096,4.49779,38.69834,8.0,1.0,-0.33496,-1.29686,1.0,555_HPPC.csv,1047
4.17113,4.50035,38.69834,8.0,1.0,-0.33483,-1.29634,1.0,555_HPPC.csv,1047
4.1713,4.50035,38.69834,8.0,1.0,-0.33471,-1.29581,1.0,555_HPPC.csv,1047
4.1713,4.50035,38.69834,9.0,1.0,-0.33458,-1.29529,0.0,555_HPPC.csv,1047
4.17147,4.50035,38.69834,9.0,1.0,-0.33446,-1.29477,0.0,555_HPPC.csv,1047
4.17163,4.49779,38.69834,9.0,1.0,-0.33433,-1.29425,0.0,555_HPPC.csv,1047
4.17163,4.50035,38.69834,9.0,1.0,-0.33421,-1.29372,0.0,555_HPPC.csv,1047
4.1718,4.50035,38.69834,9.0,1.0,-0.33409,-1.29322,0.0,555_HPPC.csv,1047
4.17197,4.50035,38.69834,9.0,1.0,-0.33396,-1.29268,0.0,555_HPPC.csv,1047
4.17214,4.49779,38.69834,9.0,1.0,-0.33383,-1.29217,0.0,555_HPPC.csv,1047
4.17214,4.49779,38.69834,9.0,1.0,-0.33371,-1.29164,0.0,555_HPPC.csv,1047
4.17231,4.50035,38.69834,9.0,1.0,-0.33358,-1.29112,0.0,555_HPPC.csv,1047
4.17248,4.50035,38.69834,9.0,1.0,-0.33346,-1.2906,0.0,555_HPPC.csv,1047
4.17248,4.49779,38.69834,9.0,1.0,-0.33346,-1.2906,0.0,555_HPPC.csv,1047
4.115,5.99706,38.8035,0.0,1.0,-0.38339,-1.47594,10.0,555_HPPC.csv,1051
4.14045,5.99706,38.8035,0.0,1.0,-0.38322,-1.47527,10.0,555_HPPC.csv,1051
