Voltage,Current,Temperature,Elapsed Time,Cycle,WhAccu,SOC,Source_File,Charging_Session,Power
4.19271,2.99853,25.13289,2580.0,0.0,8.39367,79.59985230662303,549_Charge.csv,631,12.5719667163
4.19995,2.66139,24.92257,2640.0,0.0,8.59508,81.33633546668212,549_Charge.csv,631,11.177704930500001
4.19995,2.36766,25.13289,2700.0,0.0,8.77043,82.84765862558281,549_Charge.csv,631,9.944053617
4.19995,2.16078,25.13289,2760.0,0.0,8.92859,84.21092641394688,549_Charge.csv,631,9.075167961
4.19979,2.00242,24.92257,2820.0,0.0,9.07409,85.46523413744171,549_Charge.csv,631,8.4097434918
4.19979,1.86961,24.71226,2880.0,0.0,9.20951,86.63230141032696,549_Charge.csv,631,7.8519693819
4.19979,1.75468,24.71226,2940.0,0.0,9.33627,87.72479800758738,549_Charge.csv,631,7.3692875172
4.19979,1.65251,24.71226,3000.0,0.0,9.45546,88.75213576206887,549_Charge.csv,631,6.9401949729
4.19979,1.56056,24.71226,3060.0,0.0,9.56785,89.72083055804929,549_Charge.csv,631,6.5540242824
4.19979,1.46862,24.6071,3120.0,0.0,9.6738,90.6341403376676,549_Charge.csv,631,6.1678955898000005
4.19979,1.37667,24.29162,3180.0,0.0,9.77332,91.4920651009238,549_Charge.csv,631,5.7817248993
4.19979,1.28727,24.39678,3240.0,0.0,9.86641,92.2942428542469,549_Charge.csv,631,5.4062636733
4.19979,1.19533,24.6071,3300.0,0.0,9.95322,93.04248356549188,549_Charge.csv,631,5.0201349807
4.19979,1.10849,24.6071,3360.0,0.0,10.03382,93.7375112218007,549_Charge.csv,631,4.6554252171
4.19979,1.01654,24.50194,3420.0,0.0,10.10825,94.3789638296024,549_Charge.csv,631,4.2692545266
4.19979,0.9297,24.18646,3480.0,0.0,10.17641,94.96647939532592,549_Charge.csv,631,3.904544763
4.19979,0.84286,24.18646,3540.0,0.0,10.23844,95.50114389968434,549_Charge.csv,631,3.5398349994000005
4.19979,0.76113,24.29162,3600.0,0.0,10.29456,95.98476731053256,549_Charge.csv,631,3.1965861627
4.19979,0.6845,24.29162,3660.0,0.0,10.34518,96.42096956358054,549_Charge.csv,631,2.874756255
4.19979,0.61554,24.18646,3720.0,0.0,10.39068,96.81337059453826,549_Charge.csv,631,2.5851387366
4.19979,0.54913,24.0813,3780.0,0.0,10.43139,97.1641423648316,549_Charge.csv,631,2.3062306827000003
4.19979,0.48784,23.97615,3840.0,0.0,10.46768,97.47690481017057,549_Charge.csv,631,2.0488255536
4.19979,0.4342,23.97615,3900.0,0.0,10.49999,97.7552778662651,549_Charge.csv,631,1.823548818
4.19979,0.38567,24.18646,3960.0,0.0,10.52876,98.00324346239611,549_Charge.csv,631,1.6197330093000002
4.19979,0.34481,24.0813,4020.0,0.0,10.55438,98.22405954070256,549_Charge.csv,631,1.4481295899
4.19979,0.30905,24.0813,4080.0,0.0,10.57724,98.42134603689438,549_Charge.csv,631,1.2979450995
4.19979,0.27329,23.97615,4140.0,0.0,10.59761,98.59691291882656,549_Charge.csv,631,1.1477606090999999
4.19979,0.24519,23.97615,4200.0,0.0,10.61577,98.75329414149606,549_Charge.csv,631,1.0297465101
4.19979,0.2171,24.0813,4260.0,0.0,10.63197,98.8930236598998,549_Charge.csv,631,0.911774409
4.19979,0.19667,23.97615,4320.0,0.0,10.6465,99.01827343546378,549_Charge.csv,631,0.8259726993000001
4.19979,0.17623,23.97615,4380.0,0.0,10.65954,99.13049144247198,549_Charge.csv,631,0.7401289917
4.19979,0.15836,23.76583,4440.0,0.0,10.67128,99.23184964235035,549_Charge.csv,631,0.6650787444
4.19979,0.14303,23.87099,4500.0,0.0,10.68192,99.32343401581188,549_Charge.csv,631,0.6006959637
4.19979,0.13026,24.0813,4560.0,0.0,10.69153,99.40633054356954,549_Charge.csv,631,0.5470646454
4.19979,0.11749,23.87099,4620.0,0.0,10.70024,99.48162520633632,549_Charge.csv,631,0.4934333271
4.19979,0.10727,23.87099,4680.0,0.0,10.70818,99.55004199125425,549_Charge.csv,631,0.4505114733
4.19979,0.09961,23.87099,4740.0,0.0,10.71541,99.61230488546524,549_Charge.csv,631,0.4183410819
4.19979,0.08939,23.87099,4800.0,0.0,10.72201,99.66913787611132,549_Charge.csv,631,0.3754192281
4.19979,0.08429,23.97615,4860.0,0.0,10.72809,99.72162694390548,549_Charge.csv,631,0.3540002991
4.19979,0.07662,23.87099,4920.0,0.0,10.73371,99.7701340824187,549_Charge.csv,631,0.3217879098
4.19979,0.07152,23.97615,4980.0,0.0,10.73891,99.81465929165095,549_Charge.csv,631,0.3003689808
4.19979,0.06641,23.97615,5040.0,0.0,10.74372,99.85628855231528,549_Charge.csv,631,0.2789080539
4.19979,0.0613,23.97615,5100.0,0.0,10.74818,99.8946598708407,549_Charge.csv,631,0.257447127
4.19979,0.05874,23.87099,5160.0,0.0,10.75235,99.93049723436911,549_Charge.csv,631,0.2466956646
4.19979,0.05364,23.97615,5220.0,0.0,10.75621,99.9638006429006,549_Charge.csv,631,0.2252767356
4.19979,0.05108,23.87099,5280.0,0.0,10.75985,99.99529408357708,549_Charge.csv,631,0.2145252732
4.19979,0.04853,23.87099,5290.0,0.0,10.76042,100.0,549_Charge.csv,631,0.2038158087
3.35477,2.99853,23.76583,0.0,0.0,0.16253,1.773573121744191,549_Charge.csv,633,10.0593784881
3.46063,2.99853,23.97615,60.0,0.0,0.33313,3.547146243488382,549_Charge.csv,633,10.376802873900001
3.51086,2.99853,24.39678,120.0,0.0,0.50753,5.320364508665598,549_Charge.csv,633,10.527419035800001
3.52957,2.99853,24.6071,180.0,0.0,0.68349,7.093937630409789,549_Charge.csv,633,10.5835215321
3.54879,2.99853,24.29162,240.0,0.0,0.86037,8.86751075215398,549_Charge.csv,633,10.641153278700001
3.56851,2.99853,24.39678,300.0,0.0,1.03823,10.641083873898172,549_Charge.csv,633,10.7002842903
3.58739,2.99853,24.81741,360.0,0.0,1.21705,12.414302139075383,549_Charge.csv,633,10.756896536700001
3.60509,2.99853,25.02773,420.0,0.0,1.39678,14.187875260819578,549_Charge.csv,633,10.8099705177
3.62211,2.99853,24.92257,480.0,0.0,1.57738,15.961448382563766,549_Charge.csv,633,10.8610054983
3.6388,2.99853,24.6071,540.0,0.0,1.75881,17.734666647740983,549_Charge.csv,633,10.911050964
3.65465,2.99853,24.71226,600.0,0.0,1.94108,19.50823976948517,549_Charge.csv,633,10.958577664500002
3.66881,2.99853,24.6071,660.0,0.0,2.12408,21.281812891229364,549_Charge.csv,633,11.0010368493
3.68094,2.99853,24.81741,720.0,0.0,2.30775,23.05503115640658,549_Charge.csv,633,11.0374090182
3.69224,2.99853,24.81741,780.0,0.0,2.49199,24.82860427815077,549_Charge.csv,633,11.0712924072
3.70387,2.99853,24.81741,840.0,0.0,2.67681,26.60217739989496,549_Charge.csv,633,11.106165311100002
3.71584,2.99853,24.71226,900.0,0.0,2.8622,28.37539566507218,549_Charge.csv,633,11.1420577152
3.72814,2.99853,24.71226,960.0,0.0,3.04821,30.14896878681637,549_Charge.csv,633,11.1789396342
3.74078,2.99853,24.6071,1020.0,0.0,3.23484,31.92218705199359,549_Charge.csv,633,11.216841053400001
3.75275,2.99853,24.71226,1080.0,0.0,3.4221,33.695760173737774,549_Charge.csv,633,11.2527334575
3.76455,2.99853,24.92257,1140.0,0.0,3.60995,35.46933329548197,549_Charge.csv,633,11.2881161115
3.77635,2.99853,24.92257,1200.0,0.0,3.79837,37.24255156065918,549_Charge.csv,633,11.3234987655
3.78866,2.99853,24.92257,1260.0,0.0,3.9874,39.01612468240337,549_Charge.csv,633,11.3604106698
3.8018,2.99853,24.71226,1320.0,0.0,4.17707,40.789697804147565,549_Charge.csv,633,11.399811354
3.8158,2.99853,24.71226,1380.0,0.0,4.36741,42.56291606932479,549_Charge.csv,633,11.441790774
3.83113,2.99853,24.81741,1440.0,0.0,4.5585,44.33648919106897,549_Charge.csv,633,11.4877582389
3.84732,2.99853,24.92257,1500.0,0.0,4.75037,46.11006231281316,549_Charge.csv,633,11.5363044396
3.86434,2.99853,24.92257,1560.0,0.0,4.94306,47.88328057799038,549_Charge.csv,633,11.587339420200001
3.88238,3.00108,24.81741,1620.0,0.0,5.13664,49.65685369973457,549_Charge.csv,633,11.6513329704
3.90058,2.99853,24.81741,1680.0,0.0,5.33111,51.43007196491178,549_Charge.csv,633,11.6960061474
3.91879,3.00108,25.02773,1740.0,0.0,5.52651,53.20364508665598,549_Charge.csv,633,11.7606022932
3.93682,2.99853,25.02773,1800.0,0.0,5.72281,54.97721820840017,549_Charge.csv,633,11.804672874600001
3.95452,2.99853,24.92257,1860.0,0.0,5.92,56.75079133014436,549_Charge.csv,633,11.8577468556
3.97205,2.99853,24.81741,1920.0,0.0,6.11808,58.524009595321566,549_Charge.csv,633,11.9103110865
3.98908,2.99853,24.92257,1980.0,0.0,6.31701,60.297582717065765,549_Charge.csv,633,11.9613760524
4.0056,2.99853,25.13289,2040.0,0.0,6.51678,62.07115583880996,549_Charge.csv,633,12.010911768000001
4.02178,2.99853,25.02773,2100.0,0.0,6.71737,63.84437410398718,549_Charge.csv,633,12.059427983399999
4.03796,2.99853,24.81741,2160.0,0.0,6.91879,65.61794722573137,549_Charge.csv,633,12.1079441988
4.05482,2.99853,24.81741,2220.0,0.0,7.12101,67.39152034747555,549_Charge.csv,633,12.158499414600001
4.07218,2.99853,24.92257,2280.0,0.0,7.3241,69.16509346921976,549_Charge.csv,633,12.210553895400002
4.09022,2.99853,25.13289,2340.0,0.0,7.52805,70.93831173439695,549_Charge.csv,633,12.264647376600001
4.10927,2.99853,25.13289,2400.0,0.0,7.73294,72.71188485614114,549_Charge.csv,633,12.321769373100002
4.12916,2.99853,25.13289,2460.0,0.0,7.9388,74.48510312131836,549_Charge.csv,633,12.3814101348
4.14989,2.99853,25.02773,2520.0,0.0,8.14568,76.25867624306257,549_Charge.csv,633,12.443569661700002
4.17096,2.99853,24.92257,2580.0,0.0,8.35361,78.03224936480675,549_Charge.csv,633,12.5067486888
4.19136,2.99853,25.02773,2640.0,0.0,8.56257,79.80546762998397,549_Charge.csv,633,12.567918700800002
4.19995,2.68948,25.23805,2700.0,0.0,8.76552,81.52119913131114,549_Charge.csv,633,11.295681526000001
4.19995,2.38554,25.13289,2760.0,0.0,8.94242,83.01585499141247,549_Charge.csv,633,10.019148723000002
4.19995,2.171,25.02773,2820.0,0.0,9.10155,84.36040652368312,549_Charge.csv,633,9.11809145
4.19979,2.00498,24.81741,2880.0,0.0,9.24745,85.59317823735645,549_Charge.csv,633,8.4204949542
4.19979,1.87217,24.71226,2940.0,0.0,9.38297,86.7383003789868,549_Charge.csv,633,7.8627208443
4.19979,1.75468,24.6071,3000.0,0.0,9.50979,87.80961235468624,549_Charge.csv,633,7.3692875172
4.19979,1.65251,24.6071,3060.0,0.0,9.62904,88.81740500489703,549_Charge.csv,633,6.9401949729
4.19979,1.56056,24.71226,3120.0,0.0,9.74149,89.76735603469078,549_Charge.csv,633,6.5540242824
4.19979,1.46862,24.6071,3180.0,0.0,9.84752,90.66336886630424,549_Charge.csv,633,6.1678955898000005
4.19979,1.37922,24.39678,3240.0,0.0,9.94723,91.50579835630438,549_Charge.csv,633,5.7924343638
4.19979,1.28983,24.29162,3300.0,0.0,10.04066,92.29535421782516,549_Charge.csv,633,5.417015135700001
4.19979,1.20043,24.50194,3360.0,0.0,10.12788,93.03203645086656,549_Charge.csv,633,5.041553909700001
4.19979,1.11359,24.50194,3420.0,0.0,10.20891,93.71690962512952,549_Charge.csv,633,4.6768441461000005
4.19979,1.02931,24.29162,3480.0,0.0,10.2838,94.34961888404708,549_Charge.csv,633,4.3228858449
4.19979,0.93991,24.0813,3540.0,0.0,10.35253,94.9305190841862,549_Charge.csv,633,3.9474246189000004
4.19979,0.85307,24.18646,3600.0,0.0,10.4152,95.4599650821138,549_Charge.csv,633,3.5827148553
4.19979,0.77134,24.29162,3660.0,0.0,10.47206,95.94044087379882,549_Charge.csv,633,3.2394660186000004
4.19979,0.69727,24.18646,3720.0,0.0,10.52341,96.37407559864305,549_Charge.csv,633,2.9283875732999998
4.19979,0.6232,24.18646,3780.0,0.0,10.56959,96.76441782231622,549_Charge.csv,633,2.617309128
4.19979,0.5568,23.97615,3840.0,0.0,10.61093,97.11359668422024,549_Charge.csv,633,2.338443072
4.19979,0.4955,24.18646,3900.0,0.0,10.64778,97.42516075002486,549_Charge.csv,633,2.080995945
4.19979,0.44186,24.0813,3960.0,0.0,10.68064,97.7026585853998,549_Charge.csv,633,1.8557192094
4.19979,0.39589,24.0813,4020.0,0.0,10.70996,97.95034846914878,549_Charge.csv,633,1.6626548631000002
4.19979,0.35247,23.87099,4080.0,0.0,10.73605,98.17071439724064,549_Charge.csv,633,1.4802999813000002
4.19979,0.31416,23.87099,4140.0,0.0,10.75928,98.36730493534512,549_Charge.csv,633,1.3194060264
4.19979,0.28095,24.18646,4200.0,0.0,10.78009,98.54295893599809,549_Charge.csv,633,1.1799310004999999
4.19979,0.25286,24.0813,4260.0,0.0,10.79876,98.7008701083022,549_Charge.csv,633,1.0619588994
4.19979,0.22476,23.87099,4320.0,0.0,10.81549,98.84210302195854,549_Charge.csv,633,0.9439448004
4.19979,0.20433,23.66067,4380.0,0.0,10.83054,98.9691416729358,549_Charge.csv,633,0.8581430907
4.19979,0.1839,23.76583,4440.0,0.0,10.84407,99.08376034406892,549_Charge.csv,633,0.772341381
4.19979,0.16602,24.0813,4500.0,0.0,10.8563,99.18702360505884,549_Charge.csv,633,0.6972491358
4.19979,0.15069,24.18646,4560.0,0.0,10.86736,99.28035088217342,549_Charge.csv,633,0.6328663551
4.19979,0.13792,23.97615,4620.0,0.0,10.87742,99.36551645824758,549_Charge.csv,633,0.5792350368
4.19979,0.1226,23.66067,4680.0,0.0,10.88655,99.4425203332813,549_Charge.csv,633,0.514894254
4.19979,0.11494,23.87099,4740.0,0.0,10.89487,99.51278193354248,549_Charge.csv,633,0.4827238626
4.19979,0.10472,24.29162,4800.0,0.0,10.90248,99.57701097216506,549_Charge.csv,633,0.4398020088
4.19979,0.0945,24.18646,4860.0,0.0,10.90944,99.63591716228302,549_Charge.csv,633,0.396880155
4.19979,0.08684,23.55551,4920.0,0.0,10.91585,99.69021021703028,549_Charge.csv,633,0.3647097636
4.19979,0.08173,23.66067,4980.0,0.0,10.92176,99.73989013640686,549_Charge.csv,633,0.3432488367
4.19979,0.07407,23.97615,5040.0,0.0,10.92721,99.7860214901137,549_Charge.csv,633,0.3110784453
4.19979,0.06896,24.18646,5100.0,0.0,10.93221,99.8282494215838,549_Charge.csv,633,0.2896175184
4.19979,0.06385,24.0813,5160.0,0.0,10.93687,99.86763850051808,549_Charge.csv,633,0.26815659150000004
4.19979,0.05874,23.76583,5220.0,0.0,10.94122,99.90454358348356,549_Charge.csv,633,0.2466956646
4.19979,0.05619,23.55551,5280.0,0.0,10.94529,99.9389646704802,549_Charge.csv,633,0.2359862001
4.19979,0.05364,23.66067,5340.0,0.0,10.94911,99.97125661807496,549_Charge.csv,633,0.2252767356
4.19979,0.04853,23.97615,5396.0,0.0,10.95251,100.0,549_Charge.csv,633,0.2038158087
3.38579,2.99853,23.97615,0.0,0.0,0.16467,1.803446683216904,549_Charge.csv,635,10.152392888700001
3.47883,2.99853,23.97615,59.0,0.0,0.33648,3.606893366433808,549_Charge.csv,635,10.4313761199
3.51744,2.99853,24.0813,119.0,0.0,0.5115,5.409979215980601,549_Charge.csv,635,10.5471493632
3.53632,2.99853,24.29162,180.0,0.0,0.68775,7.213425899197507,549_Charge.csv,635,10.6037616096
3.55671,2.99853,24.50194,239.0,0.0,0.865,9.016872582414411,549_Charge.csv,635,10.6649016363
3.57677,2.99853,24.6071,299.0,0.0,1.04326,10.819958431961204,549_Charge.csv,635,10.7250521481
3.59582,2.99853,24.6071,360.0,0.0,1.22249,12.623405115178109,549_Charge.csv,635,10.782174144599999
3.61385,2.99853,24.6071,419.0,0.0,1.40265,14.4264909647249,549_Charge.csv,635,10.8362376405
3.63139,2.99853,24.71226,479.0,0.0,1.5837,16.229937647941806,549_Charge.csv,635,10.888831856700001
3.6479,2.99853,24.81741,539.0,0.0,1.7656,18.033384331158707,549_Charge.csv,635,10.938337587
3.66291,2.99853,24.81741,599.0,0.0,1.94832,19.83683101437561,549_Charge.csv,635,10.9833455223
3.67606,2.99853,24.6071,659.0,0.0,2.13172,21.64027769759252,549_Charge.csv,635,11.0227761918
3.68802,2.99853,24.71226,719.0,0.0,2.31575,23.44372438080942,549_Charge.csv,635,11.0586386106
3.69949,2.99853,24.81741,779.0,0.0,2.50034,25.24681023035621,549_Charge.csv,635,11.0930317497
3.71129,2.99853,24.92257,839.0,0.0,2.68552,27.05025691357312,549_Charge.csv,635,11.1284144037
3.72376,2.99853,24.71226,899.0,0.0,2.87132,28.853703596790027,549_Charge.csv,635,11.1658060728
3.7364,2.99853,24.6071,960.0,0.0,3.05774,30.656789446336813,549_Charge.csv,635,11.203707492000001
3.74888,2.99853,24.81741,1019.0,0.0,3.24479,32.46023612955372,549_Charge.csv,635,11.2411291464
3.76067,2.99853,25.02773,1079.0,0.0,3.43245,34.263682812770625,549_Charge.csv,635,11.2764818151
3.77264,2.99853,25.02773,1140.0,0.0,3.62069,36.066768662317415,549_Charge.csv,635,11.3123742192
3.78495,2.99853,24.71226,1199.0,0.0,3.80953,37.870215345534326,549_Charge.csv,635,11.3492861235
3.7981,2.99853,24.71226,1259.0,0.0,3.99901,39.67366202875122,549_Charge.csv,635,11.388716793
3.81209,2.99853,24.81741,1319.0,0.0,4.18917,41.47674787829802,549_Charge.csv,635,11.4306662277
3.82709,2.99853,25.02773,1379.0,0.0,4.38006,43.28019456151492,549_Charge.csv,635,11.475644177700001
3.8431,2.99853,25.02773,1439.0,0.0,4.57171,45.08328041106172,549_Charge.csv,635,11.523650643000002
3.8603,2.99853,25.02773,1499.0,0.0,4.7642,46.88672709427863,549_Charge.csv,635,11.575225359000001
3.87816,2.99853,24.81741,1559.0,0.0,4.95757,48.69017377749552,549_Charge.csv,635,11.6287791048
3.89654,2.99853,24.81741,1619.0,0.0,5.15185,50.49362046071243,549_Charge.csv,635,11.6838920862
3.91491,2.99853,24.92257,1679.0,0.0,5.34704,52.296706310259225,549_Charge.csv,635,11.7389750823
3.93312,2.99853,25.02773,1740.0,0.0,5.54315,54.10015299347612,549_Charge.csv,635,11.793578313600001
3.95082,2.99853,24.92257,1799.0,0.0,5.74016,55.90359967669303,549_Charge.csv,635,11.846652294600002
3.96835,2.99853,24.92257,1859.0,0.0,5.93805,57.70668552623982,549_Charge.csv,635,11.8992165255
3.98554,2.99853,24.92257,1920.0,0.0,6.13681,59.510132209456735,549_Charge.csv,635,11.9507612562
4.00223,2.99853,25.02773,1979.0,0.0,6.33642,61.313578892673625,549_Charge.csv,635,12.0008067219
4.01858,2.99853,25.02773,2039.0,0.0,6.53684,63.11666474222043,549_Charge.csv,635,12.0498326874
4.03476,2.99853,25.13289,2100.0,0.0,6.73808,64.92011142543733,549_Charge.csv,635,12.098348902800002
4.05128,2.99853,25.02773,2159.0,0.0,6.94014,66.72355810865423,549_Charge.csv,635,12.147884618400001
4.06847,2.99853,24.92257,2219.0,0.0,7.14302,68.52664395820102,549_Charge.csv,635,12.199429349099999
4.08651,2.99853,25.02773,2279.0,0.0,7.34681,70.33009064141793,549_Charge.csv,635,12.2535228303
4.10573,3.00108,25.13289,2339.0,0.0,7.55152,72.13353732463483,549_Charge.csv,635,12.321624188400001
4.12595,2.99853,25.13289,2399.0,0.0,7.75721,73.93698400785173,549_Charge.csv,635,12.3717848535
4.14719,2.99853,25.02773,2459.0,0.0,7.96394,75.74006985739852,549_Charge.csv,635,12.4354736307
4.16843,2.99853,25.13289,2519.0,0.0,8.17172,77.54351654061544,549_Charge.csv,635,12.4991624079
4.18917,2.99853,25.02773,2579.0,0.0,8.38058,79.34660239016223,549_Charge.csv,635,12.5613519201
4.19995,2.7329,25.02773,2639.0,0.0,8.58559,81.10927486865654,549_Charge.csv,635,11.478043355
4.19995,2.41364,25.02773,2700.0,0.0,8.76482,82.6493129726921,549_Charge.csv,635,10.137167318000001
4.19979,2.19143,24.92257,2759.0,0.0,8.92558,84.03022342820854,549_Charge.csv,635,9.2035457997
4.19979,2.02541,24.92257,2819.0,0.0,9.07295,85.29638877662951,549_Charge.csv,635,8.5062966639
4.19979,1.8926,24.92257,2880.0,0.0,9.20999,86.47378904220311,549_Charge.csv,635,7.948522554
4.19979,1.77766,24.71226,2939.0,0.0,9.33835,87.57685757173374,549_Charge.csv,635,7.465798691400001
4.19979,1.6755,24.6071,2999.0,0.0,9.45907,88.61389353963396,549_Charge.csv,635,7.036748145
4.19979,1.57589,24.6071,3060.0,0.0,9.57282,89.59139195196582,549_Charge.csv,635,6.6184070631
4.19979,1.48394,24.6071,3119.0,0.0,9.68,90.51223947809018,549_Charge.csv,635,6.2322363726
4.19979,1.39455,24.50194,3179.0,0.0,9.78083,91.3782402863576,549_Charge.csv,635,5.8568171445
4.19979,1.30771,24.39678,3239.0,0.0,9.87535,92.19047687777842,549_Charge.csv,635,5.4921073809
4.19979,1.21576,24.39678,3299.0,0.0,9.96367,92.94931008602272,549_Charge.csv,635,5.1059366904
4.19979,1.12892,24.39678,3359.0,0.0,10.04574,93.65437907742049,549_Charge.csv,635,4.7412269268
4.19979,1.03952,24.29162,3419.0,0.0,10.12158,94.30604468564172,549_Charge.csv,635,4.3657657008
4.19979,0.95013,24.39678,3479.0,0.0,10.19119,94.90394607701631,549_Charge.csv,635,3.9903464727
4.19979,0.86584,24.29162,3539.0,0.0,10.2547,95.44988741989492,549_Charge.csv,635,3.6363461736000002
4.19979,0.78156,24.29162,3599.0,0.0,10.31233,95.9449512152878,549_Charge.csv,635,3.2823878724
4.19979,0.70494,24.18646,3660.0,0.0,10.36434,96.39166329888576,549_Charge.csv,635,2.9605999626000004
4.19979,0.63087,24.0813,3719.0,0.0,10.41101,96.79291034004966,549_Charge.csv,635,2.6495215173
4.19979,0.56446,24.18646,3779.0,0.0,10.45277,97.1515790081404,549_Charge.csv,635,2.3706134634
4.19979,0.50061,23.97615,3840.0,0.0,10.49003,97.47163847352924,549_Charge.csv,635,2.1024568719
4.19979,0.44697,24.0813,3899.0,0.0,10.52318,97.75633623924716,549_Charge.csv,635,1.8771801363
4.19979,0.39589,24.0813,3959.0,0.0,10.55264,98.00964147566538,549_Charge.csv,635,1.6626548631000002
4.19979,0.35247,24.0813,4019.0,0.0,10.57882,98.2344408521448,549_Charge.csv,635,1.4802999813000002
4.19979,0.31416,23.97615,4079.0,0.0,10.60206,98.43434270538653,549_Charge.csv,635,1.3194060264
4.19979,0.2784,23.97615,4139.0,0.0,10.62275,98.61187287108136,549_Charge.csv,635,1.169221536
4.19979,0.2503,23.97615,4199.0,0.0,10.64118,98.77027885226026,549_Charge.csv,635,1.0512074370000002
4.19979,0.21965,23.97615,4259.0,0.0,10.65756,98.91100398360372,549_Charge.csv,635,0.9224838735
4.19979,0.19922,23.97615,4319.0,0.0,10.67218,99.0365741008025,549_Charge.csv,635,0.8366821638
4.19979,0.17623,23.97615,4379.0,0.0,10.68527,99.14915420587728,549_Charge.csv,635,0.7401289917
4.19979,0.16091,23.97615,4440.0,0.0,10.69705,99.25018763350845,549_Charge.csv,635,0.6757882089
4.19979,0.14303,23.87099,4499.0,0.0,10.70768,99.34147855204664,549_Charge.csv,635,0.6006959637
4.19979,0.13026,23.97615,4559.0,0.0,10.71727,99.42410946250216,549_Charge.csv,635,0.5470646454
4.19979,0.11749,23.97615,4620.0,0.0,10.72592,99.49844119854512,549_Charge.csv,635,0.4934333271
4.19979,0.10727,23.87099,4679.0,0.0,10.7338,99.56591709485596,549_Charge.csv,635,0.4505114733
4.19979,0.09706,23.76583,4739.0,0.0,10.74097,99.627619652445,549_Charge.csv,635,0.4076316174
4.19979,0.08939,23.97615,4800.0,0.0,10.74752,99.68390970498238,549_Charge.csv,635,0.3754192281
4.19979,0.08173,23.97615,4859.0,0.0,10.75352,99.73550891980832,549_Charge.csv,635,0.3432488367
4.19979,0.07407,23.87099,4919.0,0.0,10.75905,99.78313896426305,549_Charge.csv,635,0.3110784453
4.19979,0.06896,23.76583,4979.0,0.0,10.76416,99.82679983834652,549_Charge.csv,635,0.2896175184
4.19979,0.06385,23.97615,5039.0,0.0,10.76887,99.86721320939898,549_Charge.csv,635,0.26815659150000004
4.19979,0.0613,23.97615,5099.0,0.0,10.77323,99.9047399110906,549_Charge.csv,635,0.257447127
4.19979,0.05619,23.87099,5159.0,0.0,10.77729,99.9397407770914,549_Charge.csv,635,0.2359862001
4.19979,0.05364,23.76583,5219.0,0.0,10.7811,99.97257664107153,549_Charge.csv,635,0.2252767356
4.19979,0.04853,23.87099,5273.0,0.0,10.7843,100.0,549_Charge.csv,635,0.2038158087
3.44512,2.99853,23.97615,0.0,0.0,0.1685,1.8542908765772408,549_Charge.csv,637,10.3302956736
3.51272,2.99853,24.0813,60.0,0.0,0.34263,3.708210746576537,549_Charge.csv,637,10.5329963016
3.53648,2.99853,23.97615,120.0,0.0,0.51885,5.562872629731724,549_Charge.csv,637,10.6042413744
3.55873,2.99853,24.0813,180.0,0.0,0.69616,7.417163506308966,549_Charge.csv,637,10.6709586669
3.58031,2.99853,24.50194,240.0,0.0,0.87455,9.271083376308262,549_Charge.csv,637,10.7356669443
3.60037,2.99853,24.71226,300.0,0.0,1.05399,11.125374252885504,549_Charge.csv,637,10.7958174561
3.61874,2.99853,24.6071,360.0,0.0,1.23438,12.9792941228848,549_Charge.csv,637,10.8509004522
3.63678,2.99853,24.50194,420.0,0.0,1.4157,14.83358499946204,549_Charge.csv,637,10.9049939334
3.65364,2.99853,24.50194,480.0,0.0,1.59787,16.687875876039282,549_Charge.csv,637,10.955549149200001
3.6683,2.99853,24.6071,540.0,0.0,1.78084,18.541795746038577,549_Charge.csv,637,10.999507599000001
3.68111,2.99853,24.81741,600.0,0.0,1.9645,20.39608662261581,549_Charge.csv,637,11.0379187683
3.69257,2.99853,24.81741,660.0,0.0,2.14876,22.25037749919306,549_Charge.csv,637,11.0722819221
3.70421,2.99853,24.71226,720.0,0.0,2.33358,24.10429736919236,549_Charge.csv,637,11.1071848113
3.71634,2.99853,24.6071,780.0,0.0,2.51902,25.9585882457696,549_Charge.csv,637,11.143556980200001
3.72898,2.99853,24.6071,840.0,0.0,2.70506,27.81287912234684,549_Charge.csv,637,11.1814583994
3.7418,2.99853,24.6071,900.0,0.0,2.89178,29.66716999892408,549_Charge.csv,637,11.219899554000001
3.7541,2.99853,24.71226,960.0,0.0,3.07907,31.52146087550132,549_Charge.csv,637,11.256781473000002
3.76607,2.99853,24.81741,1020.0,0.0,3.267,33.375751752078564,549_Charge.csv,637,11.2926738771
3.77804,2.99853,24.71226,1080.0,0.0,3.4555,35.22967162207786,549_Charge.csv,637,11.3285662812
3.79085,2.99853,24.71226,1140.0,0.0,3.64464,37.083962498655104,549_Charge.csv,637,11.3669774505
3.80433,2.99853,24.71226,1200.0,0.0,3.83443,38.93825337523234,549_Charge.csv,637,11.4073976349
3.81883,2.99853,24.92257,1260.0,0.0,4.02492,40.79217324523163,549_Charge.csv,637,11.4508763199
3.83434,2.99853,24.92257,1320.0,0.0,4.21615,42.64646412180888,549_Charge.csv,637,11.497383520200001
3.85103,2.99853,24.71226,1380.0,0.0,4.40818,44.50038399180817,549_Charge.csv,637,11.547428985900002
3.86872,2.99853,24.92257,1440.0,0.0,4.60109,46.354674868385416,549_Charge.csv,637,11.600472981600001
3.88693,2.99853,25.02773,1500.0,0.0,4.79489,48.208965744962654,549_Charge.csv,637,11.655076212900001
